fname,ridge,rf,lr,gb,xbg,dt,lasso,enr,knn
time_series-AMZN-1day.csv,5.4583243223154065,14.745166204563173,6.141508112585988,14.058951208620384,14.221268078519131,13.156805775044614,5.570487035836857,5.54623288979904,15.825032653836253
time_series-TEL-1day.csv,3.4552570105045053,3.3518943064535556,3.4899241028175902,3.9501495566907043,3.457689823583264,3.320024863811672,3.48670114917143,3.4758642460879186,4.7497732115567874
time_series-NFLX-1day.csv,17.316756735145795,21.706102585610424,17.71163811350927,21.616986786864103,22.391244837668197,21.435426344047706,17.020702078840092,17.020702078840092,24.36696620742637
time_series-NKE-1day.csv,3.329007789897294,5.95185421114443,3.3289293853891433,4.064177836352481,4.819753242909987,4.391345335848562,3.3857386798904665,3.1234672898380524,5.441263326753966
time_series-TXN-1day.csv,5.179209952980172,5.6562751122889905,5.178901775061373,5.197948515863962,6.137458074005424,5.9750246090391625,4.4003927582984685,4.850797132926887,6.46545383967392
time_series-AAPL-1day (3).csv,5.075889033453609,21.34892688103613,5.074667024616864,21.289791364757534,22.737477082236673,17.486189394036476,5.538159480696466,5.49307296761614,22.797531283937072
time_series-GS-1day.csv,15.918425001629926,16.141958761588057,19.563627474976442,14.155204057457215,13.275308075240261,14.605833500410792,14.485945523509326,14.343165343498821,20.61798835373905
daylight_duration-2024-10-08.csv,6.866646550888946,321.72647138624393,2.850618172485793,57.42068754544629,65.31780527218618,245.21046889035588,248.57524150685566,229.64776026439185,286.0686957310382
time_series-CRM-1day.csv,15.00558358308779,34.973942137532994,15.00409723326494,34.859857783014924,34.44558384726359,32.319338374169575,14.443610219783503,14.443610219783503,36.9620983200013
time_series-RDS.A-1day.csv,1.9199859796251455,2.0540703517330967,2.2245816271579524,1.9699196813144024,1.9277089784844155,1.9362409597912973,1.8422906824235297,1.7841749638828452,2.1366332085983095
time_series-XOM-1day.csv,4.60526663288623,4.083862716767028,4.605223200066203,3.3930071320085244,3.9399029688531098,3.991839984494454,3.4228577198306156,3.8654376584964854,4.734716425471502
time_series-PG-1day.csv,3.582434359655578,4.6053141988522,3.59578640761517,6.501951641872247,4.874457204372852,4.73497392303244,3.308265252580542,3.308265252580542,5.628007950976936
time_series-PEP-1day.csv,4.020879516576234,3.4766042539183664,4.560605667487708,3.4828996193531947,3.2575762389610787,3.327213930770697,3.1362613897093525,2.8322822382301625,5.2854531128734665
time_series-IBM-1day.csv,3.593714785815833,5.240797292540531,4.257728789769937,4.3216246969452285,5.487924998998858,5.267027682821353,3.2358906938753638,3.1830708217673918,5.2533149085230475
time_series-TGT-1day.csv,5.715618810363411,5.220795377560279,5.714915892668347,6.352933686270746,7.2223854335315005,5.290001045002324,5.569317147848585,5.584984599533027,5.731977890950071
time_series-ABBV-1day.csv,5.828702033703906,5.944784284296711,6.566359870801676,5.226551983060632,4.71413501739513,6.41204533052873,5.524389602510532,5.118506060114382,8.304501404497387
time_series-DIS-1day.csv,5.086521635017931,7.446632401467752,5.1078061895273565,5.617963455552274,5.1852372013426775,5.5556980267662635,4.892901986042331,4.860053496040995,6.434751902361413
time_series-NVDA-1day.csv,1.2778394676956772,6.99401452299705,3.1072040319545096,6.808693596111952,7.140706819235687,6.723211902962366,2.974803100959942,2.064401150383916,8.029066864739134
time_series-UNH-1day.csv,11.975516588686553,14.014755302883989,14.405207954345823,15.537101254205885,12.972054975437867,13.096571181872696,14.2947732050678,13.759576880480905,12.61392989326963
time_series-SMC-1day.csv,1.7214023277149773,0.778525009534274,2.4397477987303122,0.8340053646678182,0.7406200936908608,0.8203520314464532,0.7829023467520015,0.8014111737917878,0.9970170622772264
time_series-MSFT-1day.csv,14.435769128200484,49.796333278346296,14.720615415272093,49.00645471387952,51.04080746445295,48.18165167016069,13.406730976300434,13.406730976300434,50.927051414184184
time_series-INTC-1day.csv,1.9376150396406768,2.319645431854084,1.9516021430962678,2.742499704377586,2.240201747317475,1.8719443891872662,2.2098090004694195,2.178711866127179,2.0906447851732217
time_series-GOOGL-1day.csv,4.935903372630972,21.21607067608403,4.935542761949125,20.946702565944218,20.984462006481266,19.043742901419893,4.858724433374149,4.8512114030960545,23.48057489546062
time_series-JPM-1day.csv,4.875503145575895,5.013474437166081,5.534221055592978,5.085506964845469,5.280568792841242,4.764361771108963,4.23220473517145,4.044413054413961,5.267850941475659
time_series-QCOM-1day.csv,6.345634572405664,5.327449902348691,8.560636260693556,7.6933204176034815,5.316161565187811,5.237588667176178,5.196737581350111,5.269582608441297,10.012101626513148
time_series-PFE-1day.csv,1.806879066170898,4.642040859626337,1.8075149460855477,5.6276615728780905,5.219251292651696,4.601701370100913,1.858547541814774,1.852163228595297,4.798350817122318
time_series-SBUX-1day.csv,3.3631671093229025,3.391334944314054,3.643986268118868,3.5577852962970153,3.8895172927323967,3.2112229396505354,3.354122039055496,3.2599838290153835,3.1185308318678473
time_series-AXP-1day.csv,7.995626606703343,8.08247297043782,8.14622138764801,8.173096426511519,8.205483363182513,7.901846435186641,8.249583818129459,8.249583818129459,8.538937381113985
time_series-LMT-1day.csv,13.681753212162638,15.343079713867358,13.681926526326475,15.388333131926842,14.49181875061699,14.70826144587284,13.196603804606449,13.471330415733698,20.86009922841993
wind_speed_10m_max-2024-10-08.csv,8.814824695761695,9.223824607802078,8.815852863205897,9.122213876081547,9.105591711870188,9.231044992376402,8.84742669477487,8.84558943786839,8.616021470401694
time_series-SM-1day.csv,2.04391730060804,2.7320871717378408,2.7826420909327094,1.98137119906005,1.9619901555312915,1.7830620592557556,1.9913872723590804,1.9886564426110467,3.0028686602998866
