fname,ridge,rf,lr,gb,xbg,dt,lasso,enr,knn
time_series-AMZN-1day.csv,29.793304407579946,217.4199264001919,37.7181218969595,197.65410908636852,202.2444657611072,173.1015382022473,31.030325816426494,30.760699267888608,250.43165849498368
time_series-TEL-1day.csv,11.938801008640532,11.235195441635762,12.179570243427163,15.603681520223768,11.955618916111264,11.022565096327712,12.15708490363337,12.081632257232334,22.56034556122248
time_series-NFLX-1day.csv,299.8700638242172,471.1548894570435,313.7021246639142,467.29411774345726,501.3678453804027,459.47750255109435,289.70429925663143,289.70429925663143,593.7490421538586
time_series-NKE-1day.csv,11.082292865196866,35.42456855071768,11.08177085290734,16.51754148549874,23.23002132254133,19.283913858678915,11.463226408506438,9.756047910688268,29.607346591077636
time_series-TXN-1day.csv,26.824215737048874,31.99344814589983,26.821023595733845,27.018668773572358,37.66839161017436,35.7009190786236,19.363456427285605,23.53023282481171,41.80209335295424
time_series-AAPL-1day (3).csv,25.764649479934608,455.77667897182715,25.752245410733778,453.25521635490446,516.992864065238,305.76681952411377,30.671210433628147,30.17385062755519,519.7274326420895
time_series-GS-1day.csv,253.39625453251668,260.5628326608094,382.73551997965313,200.36980190825324,176.2338044925393,213.3303722417222,209.84261771007985,205.72639207094565,425.1014437549191
daylight_duration-2024-10-08.csv,47.15083485483506,103507.92239064362,8.126023965306242,3297.135358191771,4266.415685575233,60128.174053428185,61789.650690191615,52738.09379445159,81835.29867725729
time_series-CRM-1day.csv,225.16753866903377,1223.176628639506,225.1229337852686,1215.2096846520262,1186.4982465788664,1044.53963294407,208.61787618103446,208.61787618103446,1366.196712217443
time_series-RDS.A-1day.csv,3.68634616195713,4.2192050098689275,4.948763415888722,3.880583550829837,3.7160619057294286,3.749029054373524,3.394034958544555,3.1832803017463522,4.565201468085107
time_series-XOM-1day.csv,21.208480759975274,16.67793468939977,21.208080722428,11.512497397860711,15.522835403977547,15.934786461808683,11.71595497020404,14.941608291722792,22.417539629629637
time_series-PG-1day.csv,12.83383594124087,21.208918870149688,12.92967988919001,42.27537515324521,23.7603330372624,22.419978051797212,10.944618981431796,10.944618981431796,31.67447349625961
time_series-PEP-1day.csv,16.167472086822332,12.08677713836328,20.799124054321,12.130589758490627,10.611802952643806,11.070352541114591,9.83613550458164,8.02182267699406,27.936014608383815
time_series-IBM-1day.csv,12.914785961791338,27.465956261500164,18.128254447235772,18.676440021246936,30.117320794636623,27.74158061160647,10.470988582709184,10.131939856386937,27.59731752811052
time_series-TGT-1day.csv,32.668298385380055,27.256704374354772,32.660263660273245,40.35976642215361,52.162851350488005,27.984111056125677,31.0172934933203,31.192052977021092,32.85557054234042
time_series-ABBV-1day.csv,33.97376739770405,35.34046018682116,43.11708195287461,27.31684563163502,22.22306896223099,41.114325320755285,30.51888048032648,26.199104287427655,68.96474357729906
time_series-DIS-1day.csv,25.872702343505484,55.45233412258937,26.08968406977397,31.56151338792084,26.88668483418804,30.86578056461455,23.940489845016984,23.6201199843803,41.406032044943814
time_series-NVDA-1day.csv,1.6328737052007718,48.91623914789365,9.654716896194362,46.358308485735904,50.98969387827905,45.20157829213484,8.849453489480887,4.261752109706437,64.46591471845191
time_series-UNH-1day.csv,143.4129975659068,196.4133661997149,207.51001620794818,241.40151538344605,168.27421028578235,171.52017672185838,204.34054098432435,189.32595592986462,159.11122735232118
time_series-SMC-1day.csv,2.9632259738625417,0.6061011904703413,5.952369321409404,0.6955649482947004,0.5485181231786594,0.6729774554983224,0.6129360845497913,0.6422598694783311,0.9940430224719107
time_series-MSFT-1day.csv,208.39143032270613,2479.674807968139,216.69651820434638,2401.632603623524,2605.1640266233567,2321.471557664698,179.7404354708936,179.7404354708936,2593.564565742959
time_series-INTC-1day.csv,3.754352041841742,5.380754929521519,3.8087509249379456,7.521304628511146,5.0185038686842685,3.5041757962096876,4.8832558185556545,4.746785395603376,4.370795617771986
time_series-GOOGL-1day.csv,24.3631421039498,450.1216549325926,24.359582355028394,438.76434838613415,440.3476457014557,362.66414369538063,23.607203119466945,23.534252077529185,551.3373974213355
time_series-JPM-1day.csv,23.77053092252044,25.134925932117753,30.627602692168658,25.86238108949177,27.884406775928813,22.69914308600454,17.911556920407644,16.357276954714067,27.75025354160599
time_series-QCOM-1day.csv,40.26707812651001,28.381722462035082,73.28449318790135,59.187179047914604,28.26157378718012,27.43233504653233,27.006081489416598,27.768500867186983,100.24217897962724
time_series-PFE-1day.csv,3.2648119597666163,21.54854334244042,3.2671102803226404,31.670574778848707,27.240584055846394,21.17565549958862,3.4541989651857397,3.430508625360554,23.024170564178423
time_series-SBUX-1day.csv,11.310893005231367,11.501152704525609,13.278635922238873,12.657836214547242,15.128344770464352,10.311952768137827,11.250134652877797,10.627494565441802,9.725234549310368
time_series-AXP-1day.csv,63.930044833822414,65.32636931785795,66.36092289657388,66.79950519705535,67.329957223465,62.43917708527183,68.05563317234342,68.05563317234342,72.91345159858578
time_series-LMT-1day.csv,187.19037095852266,235.41009510608802,187.19511347179602,236.80079657915738,210.01281070073415,216.33295476014936,174.1503519757534,181.47674316987187,435.14373981952576
wind_speed_10m_max-2024-10-08.csv,77.70113441701027,85.07894039549517,77.71926170569562,83.21478600097474,82.91180042327906,85.21219165127746,78.27695911941497,78.24445250332884,74.23582597842298
time_series-SM-1day.csv,4.177597931724858,7.464300313974474,7.743097006230362,3.9258318284646605,3.8494053704017017,3.179310307157375,3.9656232685137383,3.9547544467384235,9.017220191011235
