datetime,close
2024-10-07,125.37
2024-10-04,124.83
2024-10-03,122.58
2024-10-02,121.52
2024-10-01,119.93
2024-09-30,117.22
2024-09-27,115.82
2024-09-26,112.8
2024-09-25,114.77
2024-09-24,117.05
2024-09-23,117.36
2024-09-20,115.27
2024-09-19,116.0
2024-09-18,114.58
2024-09-17,114.18
2024-09-16,112.71
2024-09-13,111.15
2024-09-12,111.23
2024-09-11,109.72
2024-09-10,110.82
2024-09-09,115.01
2024-09-06,112.64
2024-09-05,113.17
2024-09-04,114.06
2024-09-03,115.47
2024-08-30,117.94
2024-08-29,118.13
2024-08-28,116.52
2024-08-27,117.68
2024-08-26,118.81
2024-08-23,116.32
2024-08-22,114.73
2024-08-21,113.85
2024-08-20,114.58
2024-08-19,118.53
2024-08-16,118.17
2024-08-15,118.73
2024-08-14,118.95
2024-08-13,117.86
2024-08-12,119.0
2024-08-09,118.85
2024-08-08,117.89
2024-08-07,115.68
2024-08-06,114.16
2024-08-05,114.77
2024-08-02,116.88
2024-08-01,116.95
2024-07-31,118.59
2024-07-30,118.17
2024-07-29,116.1
2024-07-26,117.33
2024-07-25,117.43
2024-07-24,115.01
2024-07-23,113.41
2024-07-22,115.27
2024-07-19,116.07
2024-07-18,118.8
2024-07-17,117.64
2024-07-16,116.04
2024-07-15,115.21
2024-07-12,113.27
2024-07-11,113.25
2024-07-10,111.92
2024-07-09,110.94
2024-07-08,112.18
2024-07-05,113.37
2024-07-03,114.76
2024-07-02,114.18
2024-07-01,114.96
2024-06-28,115.12
2024-06-27,114.9
2024-06-26,114.41
2024-06-25,114.37
2024-06-24,114.05
2024-06-23,114.05
2024-06-21,110.76
2024-06-20,111.74
2024-06-19,111.74
2024-06-18,109.38
2024-06-17,108.36
2024-06-16,108.36
2024-06-14,109.11
2024-06-13,110.04
2024-06-12,110.93
2024-06-11,112.17
2024-06-10,113.08
2024-06-07,112.75
2024-06-06,113.97
2024-06-05,113.12
2024-06-04,112.67
2024-06-03,114.45
2024-05-31,117.26
2024-05-30,113.99
2024-05-29,113.63
2024-05-28,114.86
2024-05-24,113.42
2024-05-23,113.51
2024-05-22,115.48
2024-05-21,117.85
2024-05-20,118.67
2024-05-17,119.64
2024-05-16,117.87
2024-05-15,118.58
2024-05-14,117.67
2024-05-13,117.91
2024-05-10,117.96
2024-05-09,118.44
2024-05-08,116.15
2024-05-07,116.17
2024-05-06,116.75
2024-05-03,116.0
2024-05-02,116.24
2024-05-01,116.03
2024-04-30,118.27
2024-04-29,119.64
2024-04-26,117.96
2024-04-25,121.33
2024-04-24,121.05
2024-04-23,121.03
2024-04-22,120.56
2024-04-19,119.88
2024-04-18,118.52
2024-04-17,118.63
2024-04-16,118.69
2024-04-15,119.68
2024-04-12,120.37
2024-04-11,121.79
2024-04-10,122.2
2024-04-09,121.18
2024-04-08,120.55
2024-04-05,121.37
2024-04-04,119.72
2024-04-03,119.3
2024-04-02,119.28
2024-04-01,116.99
2024-03-28,116.24
2024-03-27,114.97
2024-03-26,113.79
2024-03-25,114.65
2024-03-22,113.49
2024-03-21,113.49
2024-03-20,112.99
2024-03-19,113.09
2024-03-18,112.3
2024-03-15,111.27
2024-03-14,111.47
2024-03-13,109.53
2024-03-12,108.32
2024-03-11,109.02
2024-03-08,108.38
2024-03-07,107.37
2024-03-06,106.77
