datetime,close
2024-10-07,227.12
2024-10-04,226.0
2024-10-03,222.72
2024-10-02,219.73
2024-10-01,219.35001
2024-09-30,221.08
2024-09-27,220.84
2024-09-26,223.42999
2024-09-25,221.23
2024-09-24,220.97
2024-09-23,220.5
2024-09-20,217.7
2024-09-19,213.89
2024-09-18,214.94
2024-09-17,214.13
2024-09-16,217.16
2024-09-13,214.78999
2024-09-12,211.61
2024-09-11,209.89
2024-09-10,205.32001
2024-09-09,203.53
2024-09-06,200.74001
2024-09-05,202.59
2024-09-04,204.11
2024-09-03,201.28
2024-08-30,202.13
2024-08-29,198.89999
2024-08-28,198.46001
2024-08-27,198.73
2024-08-26,197.98
2024-08-23,196.10001
2024-08-22,195.96001
2024-08-21,197.21001
2024-08-20,196.03
2024-08-19,194.73
2024-08-16,193.78
2024-08-15,193.95
2024-08-14,192.32001
2024-08-13,190.99001
2024-08-12,189.48
2024-08-09,191.45
2024-08-08,192.61
2024-08-07,186.8
2024-08-06,186.8
2024-08-05,183.31
2024-08-02,189.12
2024-08-01,189.66
2024-07-31,192.14
2024-07-30,191.03999
2024-07-29,191.5
2024-07-28,191.5
2024-07-26,191.75
2024-07-25,191.98
2024-07-24,184.02
2024-07-23,184.10001
2024-07-22,184.14999
2024-07-21,184.14999
2024-07-19,183.25
2024-07-18,185.22
2024-07-17,187.45
2024-07-16,185.81
2024-07-15,182.88
2024-07-12,182.83
2024-07-11,178.31
2024-07-10,177.84
2024-07-09,176.48
2024-07-08,177.64
2024-07-05,176.02
2024-07-03,175.73
2024-07-02,177.3
2024-07-01,175.10001
2024-06-28,172.95
2024-06-27,170.85001
2024-06-26,171.87
2024-06-25,172.60001
2024-06-24,175.00999
2024-06-21,172.46001
2024-06-20,173.92
2024-06-18,170.55
2024-06-17,169.5
2024-06-14,169.21001
2024-06-13,169.12
2024-06-12,169.0
2024-06-11,169.32001
2024-06-10,170.38
2024-06-07,170.00999
2024-06-06,168.2
2024-06-05,167.38
2024-06-04,165.81
2024-06-03,165.28
2024-05-31,166.85001
2024-05-30,165.63
2024-05-29,167.05
2024-05-28,169.66
2024-05-24,170.89
2024-05-23,170.67
2024-05-22,173.69
2024-05-21,173.47
2024-05-20,169.92
2024-05-17,169.03
2024-05-16,168.97
2024-05-15,168.25999
2024-05-14,167.36
2024-05-13,167.56
2024-05-10,167.14999
2024-05-09,166.27
2024-05-08,169.89999
2024-05-07,168.38
2024-05-06,168.61
2024-05-03,165.71001
2024-05-02,164.69
2024-05-01,164.42999
2024-04-30,166.2
2024-04-29,167.42999
2024-04-26,167.13
2024-04-25,168.91
2024-04-24,184.10001
2024-04-23,182.19
2024-04-22,181.89999
2024-04-19,181.58
2024-04-18,181.47
2024-04-17,183.10001
2024-04-16,183.75
2024-04-15,181.25
2024-04-12,182.27
2024-04-11,185.89999
2024-04-10,186.03999
2024-04-09,189.31
2024-04-08,189.82001
2024-04-05,189.14
2024-04-04,187.94
2024-04-03,190.89999
2024-04-02,188.88
2024-04-01,189.83
2024-03-28,190.96001
2024-03-27,190.8
2024-03-26,188.5
2024-03-25,188.78999
2024-03-22,190.84
2024-03-21,191.89999
2024-03-20,193.96001
2024-03-19,193.34
2024-03-18,191.69
2024-03-15,191.07001
2024-03-14,193.42999
2024-03-13,196.7
2024-03-12,197.78
2024-03-11,191.73
2024-03-08,195.95
2024-03-07,196.53999
2024-03-06,196.16
2024-03-05,191.95
2024-03-04,193.06
2024-03-01,188.2
2024-02-29,185.03
2024-02-28,185.3
2024-02-27,184.87
2024-02-26,184.13
2024-02-23,185.72
2024-02-22,184.21001
2024-02-21,179.7
2024-02-20,183.44
2024-02-16,187.64
2024-02-15,186.87
2024-02-14,183.57001
2024-02-13,183.7
2024-02-12,186.16
2024-02-09,186.34
2024-02-08,184.36
2024-02-07,183.74001
2024-02-06,183.41
2024-02-05,183.42
2024-02-02,185.78999
2024-02-01,186.89999
2024-01-31,183.66
2024-01-30,187.87
2024-01-29,187.14
2024-01-26,187.42
2024-01-25,190.42999
2024-01-24,173.92999
2024-01-23,173.94
2024-01-22,172.83
2024-01-19,171.48
2024-01-18,166.84
2024-01-17,166.08
2024-01-16,166.96001
2024-01-12,165.8
2024-01-11,162.16
2024-01-10,161.23
2024-01-09,160.08
2024-01-08,161.14
2024-01-05,159.16
2024-01-04,160.86
2024-01-03,160.10001
2024-01-02,161.5
