datetime,close
2024-10-07,494.62
2024-10-04,495.16
2024-10-03,486.10001
2024-10-02,491.98999
2024-10-01,490.17001
2024-09-30,495.10999
2024-09-27,498.51001
2024-09-26,496.92001
2024-09-25,491.14001
2024-09-24,498.01999
2024-09-23,497.41
2024-09-20,498.42999
2024-09-19,503.82999
2024-09-18,484.57999
2024-09-17,485.39001
2024-09-16,485.16
2024-09-13,478.98999
2024-09-12,474.06
2024-09-11,471.17001
2024-09-10,467.13
2024-09-09,488.57001
2024-09-06,479.60999
2024-09-05,487.88
2024-09-04,490.64001
2024-09-03,487.45999
2024-08-30,510.25
2024-08-29,510.10001
2024-08-28,503.32999
2024-08-27,507.26001
2024-08-26,507.87
2024-08-23,509.42001
2024-08-22,497.75
2024-08-21,496.45999
2024-08-20,497.34
2024-08-19,504.67999
2024-08-16,504.26001
2024-08-15,499.01999
2024-08-14,498.70001
2024-08-13,491.94
2024-08-12,485.5
2024-08-09,490.26001
2024-08-08,485.76999
2024-08-07,473.01001
2024-08-06,470.22
2024-08-05,459.01999
2024-08-02,470.64001
2024-08-01,500.12
2024-07-31,509.03
2024-07-30,505.67001
2024-07-29,492.72
2024-07-26,499.03
2024-07-25,491.70999
2024-07-24,486.70001
2024-07-23,492.14999
2024-07-22,487.04001
2024-07-19,484.92999
2024-07-18,486.20999
2024-07-17,502.17999
2024-07-16,503.01999
2024-07-15,492.23001
2024-07-12,479.88
2024-07-11,479.23001
2024-07-10,478.89001
2024-07-09,472.82999
2024-07-08,464.82001
2024-07-05,464.75
2024-07-03,467.92001
2024-07-02,465.60999
2024-07-01,463.66
2024-06-28,452.32001
2024-06-27,445.95999
2024-06-26,455.85999
2024-06-25,457.38
2024-06-24,462.09
2024-06-21,450.17999
2024-06-20,458.04999
2024-06-19,458.04999
2024-06-18,457.42999
2024-06-17,450.17999
2024-06-16,450.17999
2024-06-14,446.45999
2024-06-13,446.35001
2024-06-12,446.35001
2024-06-11,444.26999
2024-06-10,453.54999
2024-06-07,454.91
2024-06-06,458.10001
2024-06-05,461.67999
2024-06-04,455.29999
2024-06-03,454.98001
2024-05-31,456.51999
2024-05-30,450.23001
2024-05-29,457.17001
2024-05-28,459.81
2024-05-24,461.17999
2024-05-23,458.14999
2024-05-22,462.38
2024-05-21,470.41
2024-05-20,462.94
2024-05-17,467.72
2024-05-16,464.51999
2024-05-15,466.09
2024-05-14,458.47
2024-05-13,453.56
2024-05-10,454.73001
2024-05-09,455.56
2024-05-08,446.95001
2024-05-07,443.79999
2024-05-06,443.67001
2024-05-03,438.17999
2024-05-02,432.57001
2024-05-01,426.95001
2024-04-30,426.70999
2024-04-29,430.81
2024-04-26,427.57001
2024-04-25,420.04999
2024-04-24,423.04001
2024-04-23,424.0
2024-04-22,417.35001
2024-04-19,404.0
2024-04-18,403.10999
2024-04-17,403.91
2024-04-16,396.85999
2024-04-15,400.88
2024-04-12,389.48999
2024-04-11,397.48001
2024-04-10,400.76001
2024-04-09,410.70999
2024-04-08,410.54001
2024-04-05,408.07001
2024-04-04,406.25
2024-04-03,414.0
2024-04-02,410.14999
2024-04-01,413.51001
2024-03-28,417.69
2024-03-27,415.25
2024-03-26,406.17999
2024-03-25,404.94
2024-03-22,406.82001
2024-03-21,413.70999
2024-03-20,396.47
2024-03-19,388.66
2024-03-18,384.37
2024-03-15,387.20999
2024-03-14,388.60999
2024-03-13,392.31
2024-03-12,388.17999
2024-03-11,386.16
2024-03-08,386.98999
2024-03-07,388.42999
2024-03-06,389.57001
2024-03-05,390.91
2024-03-04,392.25
2024-03-01,388.10001
2024-02-29,389.04999
2024-02-28,393.17999
2024-02-27,390.81
2024-02-26,390.22
2024-02-23,391.04999
2024-02-22,390.47
2024-02-21,388.26999
2024-02-20,384.51999
2024-02-16,384.44
2024-02-15,385.42001
2024-02-14,378.04001
2024-02-13,378.75
2024-02-12,392.64001
2024-02-09,384.26001
2024-02-08,385.04001
2024-02-07,386.66
2024-02-06,384.98999
2024-02-05,383.01999
2024-02-02,387.85999
2024-02-01,383.85001
2024-01-31,384.01001
2024-01-30,386.87
2024-01-29,380.56
2024-01-26,377.79001
2024-01-25,382.70001
2024-01-24,379.39999
2024-01-23,380.76999
2024-01-22,385.95999
2024-01-19,382.20001
2024-01-18,376.91
2024-01-17,377.17999
2024-01-16,380.45001
2024-01-12,377.75
2024-01-11,379.75
2024-01-10,381.95999
2024-01-09,383.73999
2024-01-08,388.85999
2024-01-05,386.44
2024-01-04,382.95001
2024-01-03,381.79001
2024-01-02,388.29999
2023-12-29,385.76999
2023-12-28,386.41
2023-12-27,384.48001
2023-12-26,381.60999
2023-12-22,380.64999
2023-12-21,380.57001
2023-12-20,377.51999
2023-12-19,382.45001
2023-12-18,376.39999
2023-12-15,380.51001
2023-12-14,383.47
2023-12-13,362.73001
2023-12-12,352.60999
2023-12-11,351.76001
2023-12-08,350.82999
2023-12-07,344.62
2023-12-06,341.97
2023-12-05,341.75
2023-12-04,349.39001
2023-12-01,348.42999
2023-11-30,341.54001
2023-11-29,340.26001
2023-11-28,337.64999
2023-11-27,337.70999
2023-11-24,339.14999
2023-11-22,338.64001
2023-11-21,334.97
2023-11-20,339.45001
2023-11-17,339.19
2023-11-16,336.67001
2023-11-15,337.60001
2023-11-14,338.72
2023-11-13,326.91
2023-11-10,325.51001
2023-11-09,320.78
2023-11-08,324.56
2023-11-07,323.95001
2023-11-06,323.91
2023-11-03,327.62
2023-11-02,313.76001
2023-11-01,307.16
2023-10-31,303.60999
2023-10-30,300.82999
2023-10-27,289.91
2023-10-26,296.98999
2023-10-25,296.76001
2023-10-24,299.17999
2023-10-23,299.22
2023-10-20,300.04999
2023-10-19,299.19
2023-10-18,301.95999
2023-10-17,309.35999
2023-10-16,314.39001
2023-10-13,309.29999
2023-10-12,309.85001
2023-10-11,313.01999
2023-10-10,314.76999
2023-10-09,312.60999
2023-10-06,312.48001
2023-10-05,310.5
2023-10-04,308.60001
2023-10-03,306.12
2023-10-02,318.5
2023-09-29,323.57001
2023-09-28,325.20001
2023-09-27,321.95001
2023-09-26,323.82001
2023-09-25,328.84
2023-09-22,327.89001
2023-09-21,330.23999
2023-09-20,336.70001
2023-09-19,341.89001
2023-09-18,343.32001
2023-09-15,342.54001
2023-09-14,344.57001
2023-09-13,334.98001
2023-09-12,330.89999
2023-09-11,324.64999
2023-09-08,325.51999
2023-09-07,321.95999
2023-09-06,321.13
2023-09-05,323.75
2023-09-01,327.39999
2023-08-31,327.70999
2023-08-30,328.57999
2023-08-29,332.54999
2023-08-28,325.97
2023-08-25,320.14999
2023-08-24,319.95999
2023-08-23,322.32999
2023-08-22,318.79001
2023-08-21,322.06
2023-08-18,324.92999
2023-08-17,327.51999
2023-08-16,329.10999
2023-08-15,332.20999
2023-08-14,337.73999
2023-08-11,340.73001
2023-08-10,340.39999
2023-08-09,342.69
2023-08-08,348.26001
2023-08-07,355.56
2023-08-04,353.22
2023-08-03,353.16
2023-08-02,351.10001
2023-08-01,357.72
2023-07-31,355.87
2023-07-28,353.23001
2023-07-27,354.51001
2023-07-26,357.56
2023-07-25,354.70001
2023-07-24,358.92999
2023-07-21,351.95999
2023-07-20,350.85999
2023-07-19,340.54999
2023-07-18,337.26999
2023-07-17,327.20001
2023-07-14,326.19
2023-07-13,328.67999
2023-07-12,326.39999
2023-07-11,320.88
2023-07-10,316.47
2023-07-07,315.17001
2023-07-06,313.0
2023-07-05,320.04999
2023-07-03,326.60999
2023-06-30,322.54001
2023-06-29,323.09
2023-06-28,313.66
2023-06-27,313.45001
2023-06-26,312.35999
2023-06-23,314.70999
2023-06-22,319.57999
2023-06-21,325.07001
2023-06-20,330.72
2023-06-16,338.31
2023-06-15,339.73999
2023-06-14,338.42001
2023-06-13,342.5
2023-06-12,339.48999
2023-06-09,336.01999
2023-06-08,335.47
2023-06-07,335.75
2023-06-06,326.79999
2023-06-05,321.81
2023-06-02,323.64999
2023-06-01,316.39999
2023-05-31,323.89999
2023-05-30,330.82999
2023-05-26,332.01001
2023-05-25,323.88
2023-05-24,319.81
2023-05-23,323.57001
2023-05-22,324.92001
2023-05-19,326.14999
2023-05-18,329.57999
2023-05-17,330.17999
2023-05-16,320.81
2023-05-15,322.07001
2023-05-12,319.5
2023-05-11,320.72
2023-05-10,322.54999
2023-05-09,324.76999
2023-05-08,326.51001
2023-05-05,327.01999
2023-05-04,321.26001
2023-05-03,328.64999
2023-05-02,333.37
2023-05-01,340.57001
2023-04-28,343.44
2023-04-27,341.60001
2023-04-26,336.56
2023-04-25,339.48001
2023-04-24,343.95999
2023-04-21,341.66
2023-04-20,338.70999
2023-04-19,336.89001
2023-04-18,333.91
2023-04-17,339.67999
2023-04-14,336.92001
2023-04-13,332.13
2023-04-12,330.23999
2023-04-11,327.37
2023-04-10,324.95999
2023-04-06,322.39999
2023-04-05,321.53
2023-04-04,322.64999
2023-04-03,326.51999
2023-03-31,327.10999
2023-03-30,321.14001
2023-03-29,320.72
2023-03-28,318.44
2023-03-27,318.53
2023-03-24,312.57001
2023-03-23,314.85001
2023-03-22,313.67001
2023-03-21,317.28
2023-03-20,309.53
2023-03-17,303.54001
2023-03-16,315.09
2023-03-15,312.19
2023-03-14,322.14999
2023-03-13,315.51001
2023-03-10,327.67001
2023-03-09,342.09
2023-03-08,349.29001
2023-03-07,346.07999
2023-03-06,357.04999
2023-03-03,357.09
2023-03-02,349.10001
2023-03-01,346.23001
2023-02-28,351.64999
2023-02-27,365.53
2023-02-24,363.85001
2023-02-23,363.54001
2023-02-22,360.89001
2023-02-21,361.12
2023-02-17,368.5
2023-02-16,370.20001
2023-02-15,374.34
2023-02-14,371.78
2023-02-13,374.01999
2023-02-10,371.28
2023-02-09,367.98999
2023-02-08,375.10001
2023-02-07,374.39999
2023-02-06,370.79999
2023-02-03,369.95001
2023-02-02,369.47
2023-02-01,365.70999
2023-01-31,365.81
2023-01-30,357.45999
2023-01-27,353.70001
2023-01-26,354.97
2023-01-25,349.63
2023-01-24,348.32999
2023-01-23,349.14001
2023-01-20,341.84
2023-01-19,350.75
2023-01-18,349.09
2023-01-17,349.92001
2023-01-13,374.0
2023-01-12,369.94
2023-01-11,364.48001
2023-01-10,357.35999
2023-01-09,353.0
2023-01-06,348.07999
2023-01-05,343.76001
2023-01-04,347.70001
2023-01-03,346.22
