datetime,close
2024-10-07,80.83
2024-10-04,82.25
2024-10-03,82.1
2024-10-02,83.1
2024-10-01,89.13
2024-09-30,88.4
2024-09-27,89.44
2024-09-26,89.39
2024-09-25,88.0
2024-09-24,87.46
2024-09-23,86.2
2024-09-20,86.52
2024-09-19,80.98
2024-09-18,80.9
2024-09-17,80.64
2024-09-16,79.8
2024-09-13,79.01
2024-09-12,78.4
2024-09-11,78.4
2024-09-10,78.09
2024-09-09,79.49
2024-09-06,80.63
2024-09-05,80.83
2024-09-04,81.02
2024-09-03,81.32
2024-08-30,83.32
2024-08-29,83.26
2024-08-28,82.79
2024-08-27,85.29
2024-08-26,84.28
2024-08-23,84.05
2024-08-22,83.41
2024-08-21,84.0
2024-08-20,83.56
2024-08-19,83.28
2024-08-16,83.23
2024-08-15,82.5
2024-08-14,78.52
2024-08-13,78.5
2024-08-12,74.64
2024-08-09,74.34
2024-08-08,74.19
2024-08-07,72.62
2024-08-06,72.5
2024-08-05,71.42
2024-08-02,74.01
2024-08-01,73.85
2024-07-31,74.86
2024-07-30,74.32
2024-07-29,73.55
2024-07-26,72.56
2024-07-25,71.41
2024-07-24,71.09
2024-07-23,73.4
2024-07-22,74.86
2024-07-19,72.7
2024-07-18,72.38
2024-07-17,73.07
2024-07-16,72.81
2024-07-15,71.31
2024-07-12,73.42
2024-07-11,73.39
2024-07-10,72.54
2024-07-09,72.46
2024-07-08,73.05
2024-07-05,75.43
2024-07-03,75.24
2024-07-02,76.04
2024-07-01,76.83
2024-06-28,75.37
2024-06-27,94.19
2024-06-26,94.06
2024-06-25,94.75
2024-06-24,97.17
2024-06-21,97.18
2024-06-20,95.57
2024-06-18,94.78
2024-06-17,95.0
2024-06-14,93.39
2024-06-13,94.18
2024-06-12,93.68
2024-06-11,95.87
2024-06-10,96.0
2024-06-07,96.55
2024-06-06,95.72
2024-06-05,94.32
2024-06-04,94.74
2024-06-03,94.4
2024-05-31,95.05
2024-05-30,93.45
2024-05-29,91.67
2024-05-28,92.0
2024-05-24,91.75
2024-05-23,91.4
2024-05-22,92.5
2024-05-21,92.82
2024-05-20,91.77
2024-05-17,92.18
2024-05-16,91.77
2024-05-15,91.67
2024-05-14,92.79
2024-05-13,92.72
2024-05-10,90.94
2024-05-09,93.39
2024-05-08,93.59
2024-05-07,93.78
2024-05-06,93.36
2024-05-03,92.15
2024-05-02,92.41
2024-05-01,90.34
2024-04-30,92.26
2024-04-29,94.06
2024-04-26,94.12
2024-04-25,93.94
2024-04-24,94.64
2024-04-23,94.02
2024-04-22,94.19
2024-04-19,94.53
2024-04-18,95.74
2024-04-17,94.84
2024-04-16,93.39
2024-04-15,93.1
2024-04-12,92.0
2024-04-11,92.0
2024-04-10,89.0
2024-04-09,91.0
2024-04-08,90.0
2024-04-05,88.84
2024-04-04,89.07
2024-04-03,90.33
2024-04-02,90.95
2024-04-01,92.56
2024-03-28,93.98
2024-03-27,94.13
2024-03-26,92.58
2024-03-25,93.75
2024-03-22,93.86
2024-03-21,100.82
2024-03-20,100.27
2024-03-19,99.96
2024-03-18,98.74
2024-03-15,99.64
2024-03-14,100.26
2024-03-13,101.36
2024-03-12,100.18
2024-03-11,101.08
2024-03-08,99.16
2024-03-07,98.19
2024-03-06,97.63
2024-03-05,98.31
2024-03-04,99.54
2024-03-01,101.88
2024-02-29,103.93
2024-02-28,104.35
2024-02-27,105.15
2024-02-26,104.54
2024-02-23,105.63
2024-02-22,105.08
2024-02-21,105.27
2024-02-20,103.3
2024-02-16,103.51
2024-02-15,106.05
2024-02-14,106.33
2024-02-13,105.0
2024-02-12,107.18
2024-02-09,104.5
2024-02-08,103.77
2024-02-07,103.79
2024-02-06,102.61
2024-02-05,99.68
2024-02-02,100.71
2024-02-01,101.76
2024-01-31,101.53
2024-01-30,104.18
2024-01-29,103.88
2024-01-26,102.75
2024-01-25,100.77
2024-01-24,100.76
2024-01-23,101.9
2024-01-22,100.56
2024-01-19,101.78
2024-01-18,100.94
2024-01-17,100.82
2024-01-16,101.72
2024-01-12,105.06
2024-01-11,105.9
2024-01-10,103.77
2024-01-09,102.74
2024-01-08,103.62
2024-01-05,102.08
2024-01-04,102.3
2024-01-03,104.04
2024-01-02,106.55
2023-12-29,108.57
2023-12-28,108.82
2023-12-27,107.13
2023-12-26,108.02
2023-12-22,108.04
2023-12-21,122.53
2023-12-20,121.43
2023-12-19,122.64
2023-12-18,121.14
2023-12-15,121.55
2023-12-14,121.02
2023-12-13,121.17
2023-12-12,119.64
2023-12-11,118.61
2023-12-08,115.91
2023-12-07,114.81
2023-12-06,116.11
2023-12-05,115.41
2023-12-04,115.15
2023-12-01,113.48
2023-11-30,110.27
2023-11-29,110.37
2023-11-28,108.75
2023-11-27,107.96
2023-11-24,107.64
2023-11-22,107.92
2023-11-21,106.55
2023-11-20,106.32
2023-11-17,105.96
