datetime,close
2024-10-07,210.92999
2024-10-04,211.22
2024-10-03,205.23
2024-10-02,207.28999
2024-10-01,207.03999
2024-09-30,210.86
2024-09-29,210.86
2024-09-27,210.5
2024-09-26,210.5
2024-09-25,209.78
2024-09-24,210.19
2024-09-23,211.44
2024-09-20,211.09
2024-09-19,210.48
2024-09-18,207.53
2024-09-17,209.25
2024-09-16,207.86
2024-09-13,204.32001
2024-09-12,206.60001
2024-09-11,207.23
2024-09-10,205.56
2024-09-09,216.81
2024-09-06,212.46001
2024-09-05,217.63
2024-09-04,219.33
2024-09-03,220.3
2024-08-30,224.8
2024-08-29,222.21001
2024-08-28,221.28999
2024-08-27,220.17999
2024-08-26,219.17
2024-08-23,218.31
2024-08-22,216.63
2024-08-21,214.60001
2024-08-20,214.52
2024-08-19,215.45
2024-08-16,213.97
2024-08-15,211.55
2024-08-14,210.24001
2024-08-13,207.94
2024-08-12,206.19
2024-08-09,205.8
2024-08-08,204.06
2024-08-07,200.39999
2024-08-06,200.34
2024-08-05,194.89999
2024-08-02,199.14
2024-08-01,207.96001
2024-07-31,212.8
2024-07-30,215.19
2024-07-29,210.85001
2024-07-26,212.24001
2024-07-25,208.67
2024-07-24,208.59
2024-07-23,210.33
2024-07-22,210.28
2024-07-19,209.78
2024-07-18,209.98
2024-07-17,216.87
2024-07-16,213.62
2024-07-15,210.05
2024-07-12,204.94
2024-07-11,207.45
2024-07-10,207.8
2024-07-09,207.63
2024-07-08,205.17
2024-07-05,204.78999
2024-07-03,208.69
2024-07-02,208.83
2024-07-01,205.45
2024-06-28,202.25999
2024-06-27,199.17
2024-06-26,197.42999
2024-06-25,198.07001
2024-06-24,198.88
2024-06-21,196.3
2024-06-20,198.67
2024-06-18,197.0
2024-06-17,194.98
2024-06-14,193.78
2024-06-13,193.66
2024-06-12,191.53
2024-06-11,194.36
2024-06-10,199.61
2024-06-07,199.95
2024-06-06,196.91
2024-06-05,197.25999
2024-06-04,199.16
2024-06-03,201.82001
2024-05-31,202.63
2024-05-30,199.33
2024-05-29,198.11
2024-05-28,199.5
2024-05-27,199.5
2024-05-24,200.71001
2024-05-23,200.71001
2024-05-22,196.92
2024-05-21,199.52
2024-05-20,195.58
2024-05-17,204.78999
2024-05-16,202.47
2024-05-15,202.11
2024-05-14,201.50999
2024-05-13,198.73
2024-05-10,198.77
2024-05-09,197.5
2024-05-08,195.64999
2024-05-07,191.75
2024-05-06,192.0
2024-05-03,190.50999
2024-05-02,191.66
2024-05-01,191.86
2024-04-30,191.74001
2024-04-29,193.28
2024-04-26,193.49001
2024-04-25,193.37
2024-04-24,193.08
2024-04-23,192.14
2024-04-22,189.41
2024-04-19,185.8
2024-04-18,181.25
2024-04-17,180.08
2024-04-16,180.8
2024-04-15,182.89
2024-04-12,182.78999
2024-04-11,195.42999
2024-04-10,195.47
2024-04-09,197.14999
2024-04-08,198.48
2024-04-05,197.45
2024-04-04,195.64999
2024-04-03,198.3
2024-04-02,198.86
2024-04-01,198.94
2024-03-28,200.3
2024-03-27,199.52
2024-03-26,195.73
2024-03-25,194.82001
2024-03-22,196.62
2024-03-21,199.06
2024-03-20,196.33
2024-03-19,193.78999
2024-03-18,192.66
2024-03-15,190.3
2024-03-14,187.97
2024-03-13,191.38
2024-03-12,189.84
2024-03-11,188.28999
2024-03-08,188.22
2024-03-07,187.87
2024-03-06,189.53
2024-03-05,188.55
2024-03-04,186.67999
2024-03-01,185.28999
2024-02-29,186.06
2024-02-28,184.38
2024-02-27,183.45
2024-02-26,183.36
2024-02-23,183.99001
2024-02-22,183.07001
2024-02-21,180.89999
2024-02-20,179.73
2024-02-16,179.03
2024-02-15,179.87
2024-02-14,176.03
2024-02-13,174.25999
2024-02-12,175.78999
2024-02-09,175.00999
2024-02-08,174.8
2024-02-07,175.42999
2024-02-06,175.10001
2024-02-05,174.5
2024-02-02,174.73
2024-02-01,173.73
2024-01-31,174.36
2024-01-30,176.27
2024-01-29,172.73
2024-01-26,172.28
2024-01-25,172.94
2024-01-24,170.5
2024-01-23,168.99001
2024-01-22,170.11
2024-01-19,170.31
2024-01-18,167.42
2024-01-17,167.09
2024-01-16,167.99001
2024-01-12,169.05
2024-01-11,170.3
2024-01-10,171.02
2024-01-09,170.66
2024-01-08,172.02
2024-01-05,172.27
2024-01-04,171.41
2024-01-03,171.33
2024-01-02,172.08
2023-12-29,170.10001
2023-12-28,170.3
2023-12-27,169.39999
2023-12-26,168.39
2023-12-22,167.39999
2023-12-21,167.5
2023-12-20,166.55
2023-12-19,168.45
2023-12-18,166.23
2023-12-15,165.23
2023-12-14,163.99001
2023-12-13,161.06
2023-12-12,160.52
2023-12-11,159.10001
2023-12-08,158.52
2023-12-07,156.78999
2023-12-06,156.31
2023-12-05,157.97
2023-12-04,157.99001
2023-12-01,156.84
2023-11-30,156.08
2023-11-29,154.32001
2023-11-28,153.53999
2023-11-27,153.19
2023-11-24,153.53999
2023-11-22,153.33
2023-11-21,152.97
2023-11-20,153.28999
2023-11-17,152.82001
2023-11-16,151.45
2023-11-15,149.74001
2023-11-14,148.44
2023-11-13,145.78
2023-11-10,146.42999
2023-11-09,144.28999
2023-11-08,144.72
2023-11-07,144.00999
2023-11-06,144.08
2023-11-03,143.0
2023-11-02,141.42
2023-11-01,138.94
2023-10-31,139.06
2023-10-30,137.42
2023-10-27,135.69
2023-10-26,140.75999
2023-10-25,140.39999
2023-10-24,141.17
2023-10-23,141.0
2023-10-20,142.95
2023-10-19,145.28999
2023-10-18,145.91
2023-10-17,147.53
2023-10-16,147.85001
2023-10-13,148.0
2023-10-12,145.81
2023-10-11,146.14999
2023-10-10,145.64999
2023-10-09,144.77
2023-10-06,145.10001
2023-10-05,142.89999
2023-10-04,143.35001
2023-10-03,142.71001
2023-10-02,143.77
2023-09-29,145.02
2023-09-28,147.59
2023-09-27,145.78
2023-09-26,144.92999
2023-09-25,146.45
2023-09-22,145.73
2023-09-21,147.14
2023-09-20,148.3
2023-09-19,148.92999
2023-09-18,149.12
2023-09-15,148.81
2023-09-14,149.25
2023-09-13,146.41
2023-09-12,146.34
2023-09-11,144.46001
2023-09-08,143.83
2023-09-07,143.72
2023-09-06,144.96001
2023-09-05,145.2
2023-09-01,146.82001
2023-08-31,146.33
2023-08-30,148.16
2023-08-29,148.75999
2023-08-28,147.56
2023-08-25,147.05
2023-08-24,147.23
2023-08-23,147.37
2023-08-22,146.38
2023-08-21,149.48
2023-08-18,148.97
2023-08-17,148.63
2023-08-16,150.19
2023-08-15,150.83
2023-08-14,154.77
2023-08-11,154.45
2023-08-10,153.56
2023-08-09,153.78999
2023-08-08,155.88
2023-08-07,156.75999
2023-08-04,156.02
2023-08-03,156.35001
2023-08-02,155.39999
2023-08-01,157.17999
2023-07-31,157.96001
2023-07-28,156.91
2023-07-27,156.02
2023-07-26,157.75999
2023-07-25,156.82001
2023-07-24,158.0
2023-07-21,154.95
2023-07-20,156.14999
2023-07-19,154.25
2023-07-18,153.66
2023-07-17,153.38
2023-07-14,149.77
2023-07-13,148.87
2023-07-12,148.14999
2023-07-11,147.42
2023-07-10,145.14999
2023-07-07,144.34
2023-07-06,143.21001
2023-07-05,144.64
2023-07-03,146.61
2023-06-30,145.44
2023-06-29,143.42999
2023-06-28,138.59
2023-06-27,139.2
2023-06-26,139.19
2023-06-23,138.85001
2023-06-22,139.58
2023-06-21,142.32001
2023-06-20,142.53
2023-06-16,143.25999
2023-06-15,143.09
2023-06-14,141.49001
2023-06-13,142.02
2023-06-12,141.0
2023-06-09,141.00999
2023-06-08,140.73
2023-06-07,140.69
2023-06-06,139.34
2023-06-05,139.09
2023-06-02,140.47
2023-06-01,137.58
2023-05-31,135.71001
2023-05-30,137.46001
2023-05-26,136.94
2023-05-25,135.67
2023-05-24,135.34
2023-05-23,136.59
2023-05-22,138.03
2023-05-19,139.17999
2023-05-18,139.5
2023-05-17,138.45
2023-05-16,134.32001
2023-05-15,135.23
2023-05-12,134.10001
2023-05-11,136.05
2023-05-10,136.48
2023-05-09,136.41
2023-05-08,137.07001
2023-05-05,136.74001
2023-05-04,134.12
2023-05-03,135.98
2023-05-02,138.92
2023-05-01,141.2
2023-04-28,138.24001
2023-04-27,137.05
2023-04-26,135.23
2023-04-25,137.67
2023-04-24,140.73
2023-04-21,140.53999
2023-04-20,140.81
2023-04-19,141.22
2023-04-18,141.39999
2023-04-17,139.83
2023-04-14,138.73
2023-04-13,128.99001
2023-04-12,128.5
2023-04-11,128.52
2023-04-10,127.89
2023-04-06,127.47
2023-04-05,127.61
2023-04-04,128.42
2023-04-03,130.16
2023-03-31,130.31
2023-03-30,128.75
2023-03-29,129.14
2023-03-28,128.88
2023-03-27,128.49001
2023-03-24,124.91
2023-03-23,126.84
2023-03-22,127.18
2023-03-21,130.55
2023-03-20,127.14
2023-03-17,125.81
2023-03-16,130.75
2023-03-15,128.25999
2023-03-14,134.62
2023-03-13,131.25
2023-03-10,133.64999
2023-03-09,130.34
2023-03-08,137.8
2023-03-07,138.62
2023-03-06,142.82001
2023-03-03,143.66
2023-03-02,141.07001
2023-03-01,142.55
2023-02-28,143.35001
2023-02-27,142.16
2023-02-24,140.92999
2023-02-23,139.67
2023-02-22,138.56
2023-02-21,139.63
2023-02-17,142.24001
2023-02-16,141.82001
2023-02-15,143.8
2023-02-14,143.2
2023-02-13,142.57001
2023-02-10,141.03999
2023-02-09,140.42
2023-02-08,142.64
2023-02-07,143.64999
2023-02-06,141.92
2023-02-03,141.09
2023-02-02,138.94
2023-02-01,139.59
2023-01-31,139.96001
2023-01-30,139.13
2023-01-27,140.32001
2023-01-26,139.98
2023-01-25,139.12
2023-01-24,138.45
2023-01-23,137.27
2023-01-20,135.08
2023-01-19,134.75
2023-01-18,136.57001
2023-01-17,140.8
2023-01-13,143.00999
2023-01-12,139.49001
2023-01-11,139.63
2023-01-10,138.60001
2023-01-09,137.37
2023-01-06,137.94
2023-01-05,135.35001
2023-01-04,136.38
2023-01-03,135.12
