datetime,close
2024-10-07,273.79001
2024-10-04,275.97
2024-10-03,268.59
2024-10-02,270.92001
2024-10-01,268.60001
2024-09-30,271.20001
2024-09-27,271.06
2024-09-26,268.14999
2024-09-25,266.17001
2024-09-24,266.20999
2024-09-23,267.29999
2024-09-20,268.98999
2024-09-19,268.75
2024-09-18,262.17999
2024-09-17,265.39999
2024-09-16,261.09
2024-09-13,259.0
2024-09-12,255.14999
2024-09-11,254.17999
2024-09-10,245.42
2024-09-09,250.92
2024-09-06,244.06
2024-09-05,251.84
2024-09-04,251.74001
2024-09-03,254.31
2024-08-30,258.64999
2024-08-29,259.84
2024-08-28,257.09
2024-08-27,255.03
2024-08-26,253.88
2024-08-23,251.3
2024-08-22,247.75999
2024-08-21,246.3
2024-08-20,253.08
2024-08-19,254.05
2024-08-16,251.71001
2024-08-15,249.5
2024-08-14,243.75999
2024-08-13,238.99001
2024-08-12,237.05
2024-08-09,237.85001
2024-08-08,233.53999
2024-08-07,228.8
2024-08-06,231.12
2024-08-05,225.92
2024-08-02,232.28
2024-08-01,248.67999
2024-07-31,253.03999
2024-07-30,252.48
2024-07-29,247.89
2024-07-26,245.89
2024-07-25,240.17999
2024-07-24,240.99001
2024-07-23,246.89999
2024-07-22,244.75
2024-07-19,242.38
2024-07-18,249.2
2024-07-17,249.96001
2024-07-16,249.63
2024-07-15,244.0
2024-07-12,238.63
2024-07-11,238.75
2024-07-10,238.92999
2024-07-09,237.75
2024-07-08,234.50999
2024-07-05,235.63
2024-07-03,235.71001
2024-07-02,235.97
2024-07-01,233.81
2024-06-28,231.55
2024-06-27,228.39999
2024-06-26,230.67999
2024-06-25,230.59
2024-06-24,231.47
2024-06-21,230.38
2024-06-20,230.21001
2024-06-18,229.31
2024-06-17,228.27
2024-06-16,228.27
2024-06-14,224.82001
2024-06-13,222.19
2024-06-12,224.03999
2024-06-11,224.53
2024-06-10,224.53
2024-06-07,232.67
2024-06-06,233.35001
2024-06-05,234.69
2024-06-04,237.25
2024-06-03,236.88
2024-05-31,240.0
2024-05-30,237.22
2024-05-29,235.94
2024-05-28,237.25
2024-05-24,238.17999
2024-05-23,235.46001
2024-05-22,240.09
2024-05-21,243.08
2024-05-20,242.3
2024-05-17,242.82001
2024-05-16,241.32001
2024-05-15,241.7
2024-05-14,241.53
2024-05-13,238.64999
2024-05-10,242.3
2024-05-09,239.14
2024-05-08,236.24001
2024-05-07,234.66
2024-05-06,234.33
2024-05-03,230.77
2024-05-02,232.5
2024-05-01,231.46001
2024-04-30,234.03
2024-04-29,238.92
2024-04-26,235.64
2024-04-25,237.10001
2024-04-24,239.12
2024-04-23,238.96001
2024-04-22,233.0
2024-04-19,231.03999
2024-04-18,217.5
2024-04-17,217.67
2024-04-16,218.34
2024-04-15,218.39999
2024-04-12,218.2
2024-04-11,218.2
2024-04-10,217.64999
2024-04-09,219.84
2024-04-08,224.11
2024-04-05,222.46001
2024-04-04,219.59
2024-04-03,226.63
2024-04-02,225.53
2024-04-01,227.61
2024-03-28,227.69
2024-03-27,227.75
2024-03-26,224.46001
2024-03-25,226.03
2024-03-22,225.96001
2024-03-21,229.12
2024-03-20,227.91
2024-03-19,221.69
2024-03-18,220.97
2024-03-15,218.46001
2024-03-14,220.47
2024-03-13,222.81
2024-03-12,222.64999
2024-03-11,220.19
2024-03-08,223.37
2024-03-07,223.42
2024-03-06,218.45
2024-03-05,217.2
2024-03-04,218.91
2024-03-01,219.66
2024-02-29,219.42
2024-02-28,218.03
2024-02-27,217.98
2024-02-26,216.96001
2024-02-23,214.56
2024-02-22,213.99001
2024-02-21,210.89
2024-02-20,212.49001
2024-02-16,212.56
2024-02-15,212.53
2024-02-14,210.89999
2024-02-13,209.67
2024-02-12,212.25999
2024-02-09,212.47
2024-02-08,211.21001
2024-02-07,209.08
2024-02-06,205.64999
2024-02-05,205.94
2024-02-02,206.41
2024-02-01,203.22
2024-01-31,200.74001
2024-01-30,204.14999
2024-01-29,200.86
2024-01-26,201.42999
2024-01-25,188.07001
2024-01-24,185.82001
2024-01-23,185.47
2024-01-22,185.00999
2024-01-19,183.17
2024-01-18,179.78999
2024-01-17,181.0
2024-01-16,180.97
2024-01-12,182.03999
2024-01-11,185.03
2024-01-10,184.97
2024-01-09,186.77
2024-01-08,189.21001
2024-01-05,189.06
2024-01-04,187.14
2024-01-03,186.32001
2024-01-02,188.31
2023-12-29,187.34
2023-12-28,187.8
2023-12-27,187.06
2023-12-26,185.96001
2023-12-22,185.57001
2023-12-21,184.78999
2023-12-20,180.64999
2023-12-19,185.75
2023-12-18,182.75999
2023-12-15,180.50999
2023-12-14,178.86
2023-12-13,174.56
2023-12-12,171.03999
2023-12-11,168.39
2023-12-08,168.42999
2023-12-07,168.62
2023-12-06,167.50999
2023-12-05,170.67999
2023-12-04,173.25
2023-12-01,173.75999
2023-11-30,170.77
2023-11-29,167.42999
2023-11-28,165.66
2023-11-27,164.03999
2023-11-24,164.42
2023-11-22,163.78999
2023-11-21,162.28999
2023-11-20,163.85001
2023-11-17,162.56
2023-11-16,159.05
2023-11-15,159.42999
2023-11-14,156.91
2023-11-13,154.34
2023-11-10,154.38
2023-11-09,152.37
2023-11-08,153.00999
2023-11-07,152.98
2023-11-06,152.99001
2023-11-03,152.75999
2023-11-02,150.85001
2023-11-01,146.45
2023-10-31,146.03
2023-10-30,143.27
2023-10-27,141.31
2023-10-26,143.34
2023-10-25,143.52
2023-10-24,144.42
2023-10-23,144.59
2023-10-20,141.57001
2023-10-19,149.62
2023-10-18,151.53
2023-10-17,154.39
2023-10-16,152.78999
2023-10-13,151.10001
2023-10-12,151.28
2023-10-11,151.50999
2023-10-10,150.92999
2023-10-09,148.82001
2023-10-06,149.32001
2023-10-05,147.09
2023-10-04,146.63
2023-10-03,145.05
2023-10-02,149.48
2023-09-29,149.19
2023-09-28,150.23
2023-09-27,149.89999
2023-09-26,151.12
2023-09-25,153.23
2023-09-22,153.08
2023-09-21,154.71001
2023-09-20,157.23
2023-09-19,159.35001
2023-09-18,159.63
2023-09-15,163.75
2023-09-14,161.78
2023-09-13,159.14
2023-09-12,158.5
2023-09-11,157.83
2023-09-08,157.42999
2023-09-07,156.78
2023-09-06,158.0
2023-09-05,160.0
2023-09-01,159.62
2023-08-31,157.99001
2023-08-30,160.17
2023-08-29,160.24001
2023-08-28,159.19
2023-08-25,158.32001
2023-08-24,157.78999
2023-08-23,159.44
2023-08-22,159.08
2023-08-21,160.88
2023-08-18,160.23
2023-08-17,160.58
2023-08-16,160.75999
2023-08-15,161.91
2023-08-14,166.08
2023-08-11,165.27
2023-08-10,163.53999
2023-08-09,163.82001
2023-08-08,165.87
2023-08-07,166.96001
2023-08-04,165.41
2023-08-03,166.41
2023-08-02,166.75
2023-08-01,169.64999
2023-07-31,168.88
2023-07-28,165.42999
2023-07-27,163.60001
2023-07-26,167.75
2023-07-25,166.5
2023-07-24,167.78999
2023-07-21,170.22
2023-07-20,177.11
2023-07-19,177.12
2023-07-18,178.03999
2023-07-17,175.39
2023-07-14,173.39
2023-07-13,174.24001
2023-07-12,174.33
2023-07-11,174.64
2023-07-10,171.71001
2023-07-07,169.8
2023-07-06,170.94
2023-07-05,175.57001
2023-07-03,175.44
2023-06-30,174.2
2023-06-29,172.08
2023-06-28,169.78
2023-06-27,168.19
2023-06-26,167.11
2023-06-23,168.07001
2023-06-22,168.25999
2023-06-21,167.92
2023-06-20,169.41
2023-06-16,172.21001
2023-06-15,173.81
2023-06-14,174.47
2023-06-13,175.14
2023-06-12,173.64
2023-06-09,171.72
2023-06-08,171.14
2023-06-07,171.55
2023-06-06,171.82001
2023-06-05,167.42999
2023-06-02,168.56
2023-06-01,162.72
2023-05-31,158.56
2023-05-30,158.00999
2023-05-26,157.24001
2023-05-25,151.08
2023-05-24,150.72
2023-05-23,152.56
2023-05-22,155.50999
2023-05-19,152.95
2023-05-18,153.48
2023-05-17,152.09
2023-05-16,148.41
2023-05-15,150.0
2023-05-12,147.92999
2023-05-11,147.99001
2023-05-10,148.67999
2023-05-09,153.38
2023-05-08,153.03999
2023-05-05,152.64999
2023-05-04,148.81
2023-05-03,152.21001
2023-05-02,153.25
2023-05-01,159.32001
2023-04-28,161.34
2023-04-27,158.45
2023-04-26,155.72
2023-04-25,156.12
2023-04-24,160.59
2023-04-21,163.78
2023-04-20,163.28
2023-04-19,164.95
2023-04-18,164.39999
2023-04-17,163.71001
2023-04-14,163.22
2023-04-13,162.3
2023-04-12,159.28999
2023-04-11,161.83
2023-04-10,161.14
2023-04-06,158.83
2023-04-05,161.08
2023-04-04,162.56
2023-04-03,163.78
2023-03-31,164.95
2023-03-30,162.41
2023-03-29,163.59
2023-03-28,159.21001
2023-03-27,163.12
2023-03-24,159.78
2023-03-23,162.75999
2023-03-22,162.75
2023-03-21,164.56
2023-03-20,158.74001
2023-03-17,156.52
2023-03-16,160.73
2023-03-15,159.81
2023-03-14,163.91
2023-03-13,157.63
2023-03-10,165.7
2023-03-09,172.12
2023-03-08,174.83
2023-03-07,175.32001
2023-03-06,179.06
2023-03-03,179.09
2023-03-02,175.34
2023-03-01,175.91
2023-02-28,173.99001
2023-02-27,173.3
2023-02-24,174.25
2023-02-23,175.14
2023-02-22,174.7
2023-02-21,173.48
2023-02-17,177.3
2023-02-16,177.94
2023-02-15,180.67
2023-02-14,181.02
2023-02-13,181.33
2023-02-10,179.25
2023-02-09,179.37
2023-02-08,179.0
2023-02-07,178.7
2023-02-06,176.48
2023-02-03,178.86
2023-02-02,173.13
2023-02-01,173.61
2023-01-31,174.92999
2023-01-30,172.66
2023-01-27,172.31
2023-01-26,155.88
2023-01-25,156.77
2023-01-24,155.33
2023-01-23,154.0
2023-01-20,151.60001
2023-01-19,146.85001
2023-01-18,150.42
2023-01-17,153.75
2023-01-13,155.75999
2023-01-12,154.92
2023-01-11,153.92
2023-01-10,152.0
2023-01-09,150.39999
2023-01-06,150.17
2023-01-05,146.42999
2023-01-04,150.53999
2023-01-03,147.12
