datetime,close
2024-10-07,39.96
2024-10-04,40.11
2024-10-03,39.25
2024-10-02,39.23
2024-10-01,39.22
2024-09-30,39.68
2024-09-27,39.4
2024-09-26,39.52
2024-09-25,39.25
2024-09-24,39.45
2024-09-23,39.87
2024-09-20,40.27
2024-09-19,40.87
2024-09-18,39.62
2024-09-17,39.55
2024-09-16,39.1
2024-09-13,38.65
2024-09-12,38.78
2024-09-11,39.0
2024-09-10,39.28
2024-09-09,39.47
2024-09-06,38.76
2024-09-05,40.14
2024-09-04,40.5
2024-09-03,40.7
2024-08-30,40.75
2024-08-29,40.17
2024-08-28,39.95
2024-08-27,39.67
2024-08-26,39.92
2024-08-25,39.92
2024-08-23,39.77
2024-08-22,39.77
2024-08-21,39.24
2024-08-20,38.69
2024-08-19,39.67
2024-08-16,39.34
2024-08-15,39.03
2024-08-14,38.81
2024-08-13,38.46
2024-08-12,38.17
2024-08-09,38.28
2024-08-08,38.21
2024-08-07,37.3
2024-08-06,36.92
2024-08-05,36.65
2024-08-02,37.58
2024-08-01,39.5
2024-07-31,40.31
2024-07-30,41.28
2024-07-29,41.09
2024-07-26,41.67
2024-07-25,41.68
2024-07-24,42.19
2024-07-23,42.41
2024-07-22,42.3
2024-07-19,42.9
2024-07-18,43.01
2024-07-17,43.98
2024-07-16,44.13
2024-07-15,41.89
2024-07-12,41.59
2024-07-11,41.81
2024-07-10,41.74
2024-07-09,41.42
2024-07-08,40.62
2024-07-05,40.41
2024-07-03,40.9
2024-07-02,40.93
2024-07-01,40.01
2024-06-28,39.77
2024-06-27,39.25
2024-06-26,39.0
2024-06-25,39.38
2024-06-24,40.02
2024-06-21,39.49
2024-06-20,39.99
2024-06-18,39.99
2024-06-17,39.51
2024-06-14,39.24
2024-06-13,39.26
2024-06-12,39.41
2024-06-11,38.86
2024-06-10,39.67
2024-06-07,39.78
2024-06-06,39.7
2024-06-05,39.96
2024-06-04,39.68
2024-06-03,39.88
2024-05-31,39.99
2024-05-30,38.63
2024-05-29,38.72
2024-05-28,39.32
2024-05-24,39.7
2024-05-23,39.17
2024-05-22,39.76
2024-05-21,39.65
2024-05-20,38.82
2024-05-17,39.29
2024-05-16,39.22
2024-05-15,38.91
2024-05-14,38.49
2024-05-13,38.21
2024-05-10,38.45
2024-05-09,38.28
2024-05-08,37.71
2024-05-07,37.84
2024-05-06,37.69
2024-05-03,37.25
2024-05-02,36.88
2024-05-01,36.95
2024-04-30,37.01
2024-04-29,37.55
2024-04-26,37.83
2024-04-25,37.91
2024-04-24,38.32
2024-04-23,38.37
2024-04-22,37.73
2024-04-19,36.97
2024-04-18,35.77
2024-04-17,35.23
2024-04-16,34.68
2024-04-15,35.95
2024-04-12,35.79
2024-04-11,36.35
2024-04-10,36.65
2024-04-09,37.73
2024-04-08,37.5
2024-04-05,37.11
2024-04-04,36.92
2024-04-03,37.44
2024-04-02,37.3
2024-04-01,37.52
2024-03-28,37.92
2024-03-27,37.81
2024-03-26,37.09
2024-03-25,36.86
2024-03-22,37.05
2024-03-21,37.51
2024-03-20,36.75
2024-03-19,36.03
2024-03-18,36.01
2024-03-15,35.41
2024-03-14,35.69
2024-03-13,36.08
2024-03-12,35.96
2024-03-11,35.89
2024-03-08,35.6
2024-03-07,35.63
2024-03-06,35.42
2024-03-05,35.39
2024-03-04,35.15
2024-03-01,34.35
